"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3479,79675,15206,4515
"Tolerant",12001,151847,254389,6089
"Vulnerable",3152,249645,198063,8095
"Unclassified",2611,11114,61905,110375
