"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",61218,5657,19657,74492
"Tolerant",1823,14767,42746,6996
"Vulnerable",12115,42793,290340,41040
"Unclassified",109251,11530,77096,680367
