"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",95466,9575,14365,6030
"Tolerant",6567,3217,36768,1343
"Vulnerable",13916,24065,462475,25341
"Unclassified",18271,1605,66490,706394
