"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3749,664,55921,19,11966
"GM",24546,3780,33897,93,12757
"Tolerant",27327,20081,468631,460,79057
"Vulnerable",63,199,873,1283,489
"Unclassified",20764,6989,83260,941,209917
