"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1126,1475,1297,404,2666
"GM",2877,169253,126173,6002,22710
"Tolerant",1928,187432,61545,11396,28820
"Vulnerable",300,10059,10419,30216,34882
"Unclassified",1225,28991,33359,21324,221024
