"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",71,26920,6126,25847,1531
"GM",2,26714,11831,19834,58
"Tolerant",0,27046,9716,20921,303
"Vulnerable",0,41494,26374,55465,1918
"Unclassified",0,2317,522,4334,98530
