"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5352,704,14399,385,1388
"GM",657,1429,2194,62,491
"Tolerant",10272,4286,74352,1474,10358
"Vulnerable",118,24,697,7200,11682
"Unclassified",1133,546,5702,11285,223747
