"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2207,1685,1677,1985
"GM",95124,246165,2884,15304
"Tolerant",226642,42595,2215,11618
"Vulnerable",5826,4618,9732,32534
"Unclassified",19677,15129,25721,108675
