"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",32934,12,430331,3210,41403
"GM",0,0,120,9,3
"Tolerant",370728,219,542172,48276,98252
"Vulnerable",1450,2,52289,141638,19443
"Unclassified",42579,5,120289,40706,349262
