"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",8,2,3,9
"GM",9372,21411,1299,6470
"Tolerant",25209,23432,3989,16576
"Vulnerable",4091,6962,134762,166129
"Unclassified",8806,14760,118247,262246
