"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",49169,0,551772,417,14214
"GM",5,0,0,0,0
"Tolerant",524335,59,371070,7166,18239
"Vulnerable",2122,1,3046,25144,10291
"Unclassified",93406,0,165220,56201,336054
