"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",790,7,2610,310,14254
"GM",608,7,9277,357,15007
"Tolerant",31815,1136,106221,39496,837054
"Vulnerable",22626,320,156359,22875,478643
"Unclassified",9229,304,34626,43426,306046
