"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",64,0,205,159,4009
"Tolerant",346,13,4709,5774,6300
"Vulnerable",102,5,4463,48304,29512
"Unclassified",962,30,9447,106553,111769
