"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",12,60,162,598
"GM",0,1,0,0
"Tolerant",48,6404,9141,5192
"Vulnerable",31,2971,107392,53881
"Unclassified",218,1836,23062,121717
