"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",151,243,972,2237
"Tolerant",265,24440,23719,30888
"Vulnerable",932,15217,100151,51238
"Unclassified",2220,18939,104498,270950
