"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",124,393,959,2753
"GM",0,4,3,14
"Tolerant",941,35469,23016,39661
"Vulnerable",1181,18830,91378,98215
"Unclassified",1357,24616,52182,255964
