"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",43805,350995,21176,12249
"GM",1,0,0,0
"Tolerant",359801,99226,132473,12963
"Vulnerable",41500,131207,433493,26781
"Unclassified",50763,27534,88156,397334
