"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",70446,357312,36329,31783
"Tolerant",354314,106975,129234,18439
"Vulnerable",25262,135978,455388,58670
"Unclassified",64931,37553,81103,265740
