"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1222,842,624,5527,7277
"GM",466,6776,5277,599,1412
"Tolerant",387,9531,2353,766,638
"Vulnerable",747,916,414,33136,4901
"Unclassified",2235,1504,671,11697,43062
