"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,0
"GM",10029,328227,1062,16845
"Tolerant",329808,522012,2791,39725
"Vulnerable",523,4915,10365,11022
"Unclassified",5284,9532,3954,55806
