"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",408,670,16,0
"GM",22284,374973,1253,1042
"Tolerant",366117,200229,4304,3807
"Vulnerable",2522,9076,14195,298
"Unclassified",2685,5310,481,95465
