"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,5,5,16
"GM",35,61,101,331
"Tolerant",18,294,42,72
"Vulnerable",29,33,10379,11372
"Unclassified",167,337,12968,23419
