"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5199,6168,7788,15058
"Tolerant",6788,25148,27597,19810
"Vulnerable",14093,24354,505487,420886
"Unclassified",39848,36133,550371,462933
