"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2538,6225,2974,19679
"Tolerant",3934,24304,11302,27782
"Vulnerable",3253,13285,207621,202358
"Unclassified",13104,31084,204689,1393529
