"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3671,8668,6681,46908
"Tolerant",3497,20870,22225,45211
"Vulnerable",9023,18487,288913,774820
"Unclassified",15225,19297,108698,775467
