"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",9,250,344,114
"GM",0,0,1,1
"Tolerant",69,2368,503,115
"Vulnerable",149,1650,57387,1021
"Unclassified",127,1026,18436,75760
