"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,10,37,544
"GM",0,0,1,4
"Tolerant",13,1585,486,2936
"Vulnerable",20,325,27851,45385
"Unclassified",28,530,4948,74627
