"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",62032,11199,21906,13690
"Tolerant",4730,291785,210135,3892
"Vulnerable",11934,214941,420843,38388
"Unclassified",2402,4490,21388,193100
