"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",58568,19734,8375,6950
"GM",2,3,1,0
"Tolerant",34627,257321,198452,4973
"Vulnerable",17414,189092,382946,21791
"Unclassified",35597,31950,42405,216654
