"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",496,363,2088,332,9
"GM",416,66536,451398,9697,1122
"Tolerant",3422,439726,133157,68433,981
"Vulnerable",18,6196,64754,35948,2107
"Unclassified",0,1887,1507,944,54022
