"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5180,715,117,2556,13836
"GM",330,18691,2146,3083,837
"Tolerant",28,11,33,24,576
"Vulnerable",1367,6392,1076,33866,12090
"Unclassified",9400,2389,254,5081,66205
