"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",15,13714,6288,228,4685
"GM",13,149271,193668,498,31090
"Tolerant",6,119475,8018,455,8611
"Vulnerable",7,819,503,1078,4641
"Unclassified",157,49650,28037,11218,249947
