"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",285,67,199,18,54
"GM",1088,29248,3509,194,776
"Tolerant",1416,7187,7300,39,514
"Vulnerable",0,1,0,0,7
"Unclassified",481,2769,1546,5950,28537
