"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1612,11085,419,87
"Tolerant",10219,11987,8730,110
"Vulnerable",567,3857,240489,11596
"Unclassified",400,2709,54635,489049
