"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3732,10670,1252,430
"Tolerant",8477,11041,5072,1735
"Vulnerable",588,8894,219293,38472
"Unclassified",406,441,30892,506156
