"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",6874,2211,1426,8946
"Tolerant",7189,3774,5083,5170
"Vulnerable",2259,4473,76968,43826
"Unclassified",7697,3140,129044,539471
