"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,31
"GM",1081,2371,13,3569
"Tolerant",2424,1280,4,2904
"Vulnerable",175,230,43,22127
"Unclassified",1596,1734,146,91290
