"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1931,4,1253,5093,12007
"GM",16,0,609,30,80
"Tolerant",937,11,10026,6586,7151
"Vulnerable",7108,17,9437,96737,47147
"Unclassified",10567,81,7787,42605,87738
