"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",345,399,8826,605,6287
"GM",303,20544,133433,3948,15416
"Tolerant",11204,162256,253917,61910,65829
"Vulnerable",647,4320,59795,59520,35648
"Unclassified",2338,10580,40125,84464,233782
