"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",35171,2062,940,4349,11470
"GM",2085,6523,2276,9155,633
"Tolerant",725,1980,54,2129,405
"Vulnerable",1991,6485,1160,12030,2946
"Unclassified",8428,367,279,1964,84635
