"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",251,178,266,21,2173
"GM",697,56956,72694,178,7594
"Tolerant",908,69568,16153,517,10463
"Vulnerable",39,121,271,1175,1895
"Unclassified",2739,10201,10939,4025,64276
