"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,20,17,1,43
"GM",11,63884,869219,6739,23220
"Tolerant",1,877668,162610,16589,18906
"Vulnerable",0,9488,27018,2948,5076
"Unclassified",2,30282,44930,2633,41731
