"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",12171,2874,2514,18635
"Tolerant",2867,75374,28123,14500
"Vulnerable",2409,22537,105219,22567
"Unclassified",20391,9608,15910,88962
