"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",19896,1785,2603,13554
"Tolerant",3275,63234,36817,7067
"Vulnerable",3243,21721,118718,8084
"Unclassified",33991,13828,27965,68880
