"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",206,4669,13253,4610,445
"GM",73,22728,77898,6372,1439
"Tolerant",209,76178,191493,45845,5830
"Vulnerable",76,7011,57383,163403,8600
"Unclassified",15,2204,5982,7260,138109
