"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,21,9,112
"GM",10,10626,269176,856,11669
"Tolerant",26,276002,238193,1114,27441
"Vulnerable",0,254,1076,3211,18874
"Unclassified",0,1685,5303,238,13171
