"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,32,3,0,14
"GM",31,68591,297980,494,7202
"Tolerant",10,289583,43241,372,7857
"Vulnerable",1,820,1241,2726,4153
"Unclassified",38,20864,23165,4859,51343
