"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",21,215,157,48,1141
"GM",65,23601,41258,554,7344
"Tolerant",142,47942,16519,1007,9841
"Vulnerable",25,363,807,8126,4461
"Unclassified",907,9093,7173,9042,85684
