"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",0,0,2,2
"Tolerant",1,11,78,137
"Vulnerable",0,11,9577,6412
"Unclassified",11,59,17233,17770
