"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,0,0,3
"GM",1,4589,6059,647,1175
"Tolerant",1,5508,8259,578,1406
"Vulnerable",0,262,432,5036,7316
"Unclassified",93,4682,10345,82052,410527
