"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,9,0,0,17
"GM",2,41465,19671,1553,1468
"Tolerant",7,20731,4802,598,581
"Vulnerable",0,443,180,3544,5551
"Unclassified",173,15878,5694,48257,221356
