"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",296,34,191,8,192
"GM",211,23851,465770,3903,1946
"Tolerant",771,436572,184499,5454,4862
"Vulnerable",29,888,8311,39704,18277
"Unclassified",404,6419,16959,9412,79188
