"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",315,591,394,688,2104
"GM",288,6126,10654,554,1997
"Tolerant",472,16086,4594,680,3357
"Vulnerable",267,671,383,5367,4171
"Unclassified",2204,5178,3530,10731,98355
