"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",836,0,1081,31145,151
"Tolerant",1140,9,7782,13650,433
"Vulnerable",585,0,1075,17596,2932
"Unclassified",35,1,121,3350,46092
