"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",269,78,3272,4825
"GM",0,1,0,71
"Tolerant",3,0,2,91
"Vulnerable",281,506,54648,16161
"Unclassified",1029,351,12231,34195
