"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",27,14,81,152,136
"GM",9,133,840,73,67
"Tolerant",32,659,1788,562,241
"Vulnerable",24,32,283,3658,1082
"Unclassified",228,161,974,5924,20043
