"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",131247,149575,7249,4338
"Tolerant",138476,21788,14829,3135
"Vulnerable",15776,8072,29247,728
"Unclassified",4276,4328,2710,478591
