"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",54088,98831,8512,168021
"GM",5,15,340,14
"Tolerant",103037,17181,35986,133003
"Vulnerable",31473,14250,21161,34261
"Unclassified",55462,20747,11387,206591
