"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,2,89
"GM",0,1,0,32,171
"Tolerant",0,0,0,7,141
"Vulnerable",1,1,4,313,1690
"Unclassified",92,69,196,4693,27505
