"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",536,11,27639,3273,7259
"GM",0,0,125,30,32
"Tolerant",14635,46,559182,79401,76512
"Vulnerable",1607,5,74557,132205,112319
"Unclassified",4127,7,66446,89693,347122
