"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",19187,3,459166,664,1381
"GM",35,0,8788,1,15
"Tolerant",442013,13395,477397,10756,3467
"Vulnerable",4876,63,11501,11745,134
"Unclassified",2115,49,6038,161,88305
