"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",991,5309,661,88,95
"GM",1896,83118,24208,3724,385
"Tolerant",1483,31248,6387,550,11937
"Vulnerable",6,4541,538,14243,4287
"Unclassified",161,1853,415,4479,155681
