"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,4,3,121
"GM",0,0,0,1,12
"Tolerant",2,1,1,4,52
"Vulnerable",0,0,1,558,4337
"Unclassified",16,64,151,3853,28263
