"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,2,1,6,28
"GM",0,23938,429658,1208,14146
"Tolerant",4,411745,164641,1774,18102
"Vulnerable",0,1095,935,4881,3453
"Unclassified",12,33458,32358,50286,50986
